Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Temperature,Humidity,Soil_pH,N,P,K,Fertilizer,Pesticide,Yield,GDD,Rainfall_Anomaly,Temperature_Range,Heat_Stress
Sugarcane,2006,Rabi,Andhra Pradesh,2874.347553787293,865.8663705423193,26.972919640253405,32.60970334970084,6.102784966403164,122.43149748046656,60.40414286429326,62.204603810023976,289868.6308890275,6972.454306608602,9.184155786367128,2036.7503568304087,0.09448174363189873,8.0,0
Rice,2008,Whole Year,Rajasthan,334.89375601533783,1047.6011752718905,26.83217625676948,48.83988822565605,7.636323422679637,65.31130885334946,51.05400454721729,95.42997815657591,32655.50592606396,577.6114721148776,4.155994069582704,2019.8611508123374,-0.025316728850103196,8.0,0
Sugarcane,2015,Summer,Bihar,383.5902066562651,826.1827918616912,22.37403314886671,49.90002954718128,6.592735096907486,123.56529260046544,71.46645755124781,55.60594442323439,25723.536471013045,775.1509081096008,7.837419410471865,1484.8839778640054,0.2667944439499367,8.0,0
Groundnut,2011,Kharif,Tamil Nadu,343.216145013727,1043.9958749479542,24.383746250043167,58.75189557112678,6.5785261738625,104.65723551045792,36.950100734739294,138.3435265078905,47336.892738533454,932.6612853299148,3.4165521382777246,1726.04955000518,0.49593161051646,8.0,0
Maize,2007,Whole Year,Tamil Nadu,10185.866300953116,754.1683311160963,24.74062575292448,38.76611456371319,6.667038650970985,116.05242506435624,22.15836987061976,62.0754927770268,532436.6847219857,15416.72792340604,3.9938292095305914,1768.8750903509376,0.08064052094427179,8.0,0
Sugarcane,2000,Summer,Tamil Nadu,12373.674053150857,613.4235698159993,25.90063532806952,43.209830072791775,6.464845318179288,113.5641748705829,53.947880392446976,88.98739433425638,1059535.3257182904,25642.413031576663,9.24812429616544,1908.0762393683424,-0.12103128877787234,8.0,0
Maize,2014,Whole Year,Odisha,469.5466479865193,889.3515073538927,24.397761324067645,54.94248167075008,5.988823718026127,158.14104270001184,79.02133925687161,35.96534044728261,39057.94356195612,1214.7429922968247,3.1605492606988217,1727.7313588881175,0.08150587237692061,8.0,0
Cotton,2007,Whole Year,Tamil Nadu,2627.6805401166343,544.2627029493844,23.76425040394014,42.60835813088401,6.588400117640548,83.43769586345539,83.41204434311453,147.92278588952848,254684.38990984595,6483.376163010302,2.5850526003535057,1651.7100484728167,-0.2201312272345719,8.0,0
Rice,1997,Whole Year,Rajasthan,1438.5996369211723,1064.7532879915195,29.70234708716376,51.09004897910141,5.793750231277103,139.1182264782953,34.52037727956984,119.9457487285635,80740.178858126,2912.241231434433,4.281092600096814,2364.2816504596512,-0.009358482785378305,8.0,0
Rice,2003,Summer,Odisha,1768.1854302313477,1266.2568710322726,23.141921172020428,64.82589095606495,6.157396928498137,112.93447131284022,39.74921362914656,105.34024481057892,196043.476594676,3034.848974950752,4.948411701385976,1577.0305406424513,0.5398458659311962,8.0,0
Maize,2018,Kharif,Rajasthan,3677.8618500272178,1039.6555339475565,27.05161310937507,50.018044407863,6.328566604813176,160.5494387918706,21.269124114114614,63.94798976166696,274774.28147808136,9706.77428065542,3.64302912064348,2046.1935731250082,-0.03270931665945566,8.0,0
Wheat,1999,Rabi,Karnataka,1071.786330886203,612.4191114548369,21.704870140823296,44.15283340327412,7.18980160619856,64.40880254159698,50.65760594683439,107.70687179544537,80287.54891199,2410.352874089521,3.866721127315409,1404.5844168987956,0.09526503245640944,8.0,0
Wheat,2006,Kharif,Rajasthan,193.63130043488567,1047.1381778688449,22.28328322739416,60.11072532652203,6.636092728442634,106.22432802983886,59.87249768941541,57.78958084183789,18014.341017286046,275.27774844539186,4.503872354827845,1473.9939872872994,-0.025747499484946042,8.0,0
Maize,2009,Kharif,Tamil Nadu,713.6511465472194,631.7648034425208,24.362363795947807,38.23162250899528,6.062501619866916,122.45519318394632,33.320300404687984,108.200635723797,45392.93792200637,1153.2559273726242,2.9327209501047675,1723.483655513737,-0.09475031218002651,8.0,0
Cotton,1999,Summer,Odisha,1777.8473943242757,909.6139223984104,24.1197608047504,37.33959318667898,6.591345669068112,109.46734799784988,41.71566333917517,37.69352236154047,131020.8057647615,2618.184498185098,1.8897963182469737,1694.371296570048,0.10614620938423143,8.0,0
Rice,2000,Whole Year,Bihar,920.77589427332,423.947361346241,26.07113487141148,33.295291871963975,6.531085649794332,55.879593791988725,70.18994712818646,67.77404533207155,75914.04186445655,2350.177366544821,2.49371760381956,1928.5361845693776,-0.3499572162824984,8.0,0
Groundnut,2019,Whole Year,Gujarat,2107.874646869282,611.3532754173747,30.20478415057584,33.71299352073959,6.053406762179321,87.32272855467237,79.81551275635351,49.41281598718528,197009.8377797317,5111.201533174966,2.3375359746235937,2424.5740980691007,-0.04223973664459745,8.0,0
Sugarcane,2011,Rabi,Bihar,1153.6820195274895,408.37042337118135,20.807057374665785,45.863498790932894,6.943073693550686,80.52577708287589,62.13928202497953,87.12367175673188,79437.35742051814,3245.7869469344014,8.273988991588572,1296.8468849598942,-0.3738414930731942,8.0,0
Sugarcane,2002,Rabi,Maharashtra,220.9776321143422,1384.8240785392109,30.98330849360896,56.73092737693664,6.690592431240616,174.6129183837873,39.9995326696973,32.287175563992,23976.83721525669,390.5655478164599,7.881768336851423,2517.997019233075,0.25727083661082745,8.0,0
Wheat,2001,Summer,Madhya Pradesh,1258.665714603236,1559.3002056681692,39.15036463057772,45.22440747028338,5.374129782440704,113.60761430014888,76.73113851988367,104.89511950390136,119395.61130292756,2672.9889378695384,4.503918284066296,3498.0437556693264,0.12690419178808623,8.0,1
Sugarcane,2007,Rabi,Rajasthan,1279.5142283820528,937.9419657630888,24.525037581730967,53.8041114494188,6.687118441706981,74.32607400084993,57.0778257403073,102.39210901299737,98707.96741584328,1641.5989088294025,7.299014661412311,1743.004509807716,-0.1273431484061033,8.0,0
Rice,2014,Summer,Gujarat,1062.662720593615,307.2172405945479,28.19792673757745,38.98409565112592,6.222241815998436,136.27687725043666,42.48316852266136,79.44949794976225,92255.66201011532,2012.620793097585,2.4788382004116727,2183.751208509294,-0.5187063240010436,8.0,0
Rice,2014,Whole Year,Bihar,534.9225823012752,740.9773931424992,24.86927557799806,46.55243543823872,6.145780703953324,95.30446234728056,38.77439004963211,94.065523637069,42789.21109534257,997.3819531628562,3.933545597465056,1784.3130693597673,0.1361481429677318,8.0,0
Groundnut,2001,Kharif,Odisha,268.4099631661618,815.1824875776559,23.565247111201224,44.879266949022906,6.42468766772597,155.24416669911463,12.065804644119694,107.04389217139295,18900.58074496593,671.2957919099161,2.588161171935138,1627.829653344147,-0.008688195742458826,8.0,0
Groundnut,2014,Rabi,Bihar,3129.8077379218244,1056.5896307854007,33.308686477536845,41.91241402707447,5.593030866571147,81.94960312900642,76.0764415839854,67.50500034659402,318137.4718284619,9777.101645715042,4.425965054734913,2797.0423773044213,0.6200795840804423,8.0,0
Rice,2018,Kharif,Tamil Nadu,2377.4987601764024,957.8018908803826,24.65463010029511,58.52176123150241,6.468148154674722,72.68156141418919,89.87731585184548,76.39419238418846,238940.01834694805,7486.091267037928,5.647880902275344,1758.555612035413,0.3724250828595984,8.0,0
Maize,2002,Whole Year,Andhra Pradesh,768.9539105119087,912.0336089178628,27.090485229795565,39.12636418375051,6.74811574234565,91.051600496229,47.92944146718769,76.84392602191012,65978.61434897738,1032.4040189220066,4.418485985685691,2050.858227575468,0.15283855396075818,8.0,0
Maize,1997,Kharif,Madhya Pradesh,229.9150014135836,1286.519966511807,33.66085715490574,54.64777222124575,6.14164911719156,127.34677015589432,58.56115889458147,66.45687982241542,17954.774474790953,426.0915332880657,3.3362553884548523,2839.302858588689,-0.07023372548060448,8.0,0
Groundnut,2020,Summer,Tamil Nadu,2204.4862395482646,658.4026057840368,28.725796405997308,36.85470554532016,6.437163732131797,127.2487936591152,47.36967519954644,88.5095428398754,183937.5164437106,5638.575348153508,2.7952527784023955,2247.095568719677,-0.05658126236523528,8.0,0
Cotton,2009,Kharif,Maharashtra,486.1983545340981,1161.1983647662407,31.250025196413954,57.62099833117844,6.622656093341352,157.2976248749863,51.688105325591,117.96052727559862,31467.89736739253,847.0399806561725,3.55448889660372,2550.0030235696745,0.05424281839539196,8.0,0
Cotton,2015,Rabi,Rajasthan,239.1505807461392,1140.118785319155,23.40615814126761,61.56942777740435,6.856992129460845,179.43975723875744,31.03321684190781,86.743081838799,20273.331908410604,308.52454388503054,4.83635636462336,1608.7389769521133,0.06076122612770452,8.0,0
Rice,2004,Whole Year,Madhya Pradesh,2246.591391455001,1254.2228320506033,32.8693938110012,54.39018827513792,6.938061134830146,131.75150028665175,55.595184838346846,77.05469489177517,209059.46148425844,4076.489356199936,4.985716309230791,2744.3272573201443,-0.09357482174593515,8.0,0
Sugarcane,2004,Whole Year,Punjab,597.5653606191083,796.6859003650741,22.541620948872563,58.54888903617125,6.258369297595202,85.96481855769687,78.76308813397466,120.55437095949256,54112.815339298526,1872.8084964276743,7.530129336605444,1504.9945138647076,-0.2331754415812212,8.0,0
Cotton,2002,Kharif,Punjab,4370.387153546011,1389.297666318152,28.63098759524208,66.68270789232389,6.448513378527468,141.89643175301808,47.78044763691003,98.97923776952152,245132.1768271052,11894.44446782791,3.8138144681698423,2235.7185114290496,0.33722407914825736,8.0,0
Groundnut,2002,Summer,Maharashtra,1655.336060385304,1112.9133225076826,25.237562124887003,62.46156214633335,5.752643860664909,112.2656170386798,43.000426332660325,68.0468323502794,154715.43444832737,4158.840723503913,2.209558414989204,1828.5074549864403,0.010405210126621631,8.0,0
Maize,2008,Kharif,Bihar,325.6916676523118,729.0651230197586,23.7457292745692,42.78262487680414,6.239117809396986,111.10705898788156,65.93769249812343,113.15385349117273,19694.693184072403,625.3380024616547,4.629705729897566,1649.487512948304,0.11788293851788346,8.0,0
Wheat,1999,Summer,Tamil Nadu,531.9020670634933,551.1512925658199,25.42757951867259,47.483539331211446,7.3235017641973,106.66533940796948,37.53662392147401,64.12281591197393,59405.50610139079,1229.589211837279,2.733876979960049,1851.309542240711,-0.21026063367537318,8.0,0
Groundnut,2017,Summer,Andhra Pradesh,752.2030658535323,1043.6223046025125,26.770366264009223,43.402339774694525,6.058054022703949,74.5135632451578,43.65480193178837,71.20984281610363,61954.50437681377,1729.1102233907018,2.7784335385987258,2012.4439516811067,0.31917071559074645,8.0,0
Wheat,2009,Whole Year,Karnataka,4289.445926389985,745.1563079426754,18.026762781778608,48.43109563696424,7.24346485777807,81.69689123963755,42.71469707608978,49.49441154930601,310943.1148880317,11466.55708638452,4.145904744592607,963.2115338134329,0.3326554193661576,8.0,0
Wheat,2018,Whole Year,Odisha,608.0496976512724,833.9372325883209,25.417819357618367,48.73907726969472,5.979788067176015,67.48844119210793,40.30441036973244,124.61797811183118,45538.74587035089,1424.6314311816736,3.319373296387237,1850.138322914204,0.014118722215427825,8.0,0
Cotton,2009,Rabi,Punjab,3532.854213112981,1080.0371156179524,20.23206763246135,70.96126236971715,6.984456565470808,48.19381247118914,34.31203354960697,103.19518353562984,312018.37654458225,7053.165369106628,2.9647594110616278,1227.8481158953623,0.039555217281792635,8.0,0
Maize,2004,Kharif,Maharashtra,937.4502649108553,1158.115825752203,30.478129224000945,50.10691238301018,6.729317039160922,118.37794764134308,61.287955823093725,113.78531537741304,79478.50889202388,2603.597169914084,3.3802991798859847,2457.3755068801133,0.05144420558592216,8.0,0
Sugarcane,2009,Rabi,Madhya Pradesh,694.1164574685871,1399.2760276172646,28.25370256828873,54.22058065167747,7.511314546976643,161.43264428006302,72.38895964874345,90.6605615922964,32509.926437751423,1568.2270678934824,8.094718851339364,2190.4443081946474,0.011254930422396578,8.0,0
Cotton,2000,Kharif,Madhya Pradesh,39.07748652076732,1482.0258990081663,33.32938304906234,59.6102293106037,5.259839816463778,124.287549346115,61.80893541901425,25.58208864896152,4159.303501238661,55.43353179017814,2.635077381599121,2799.525965887481,0.07105815279182717,8.0,0
Maize,2016,Kharif,Tamil Nadu,786.6724510192499,773.2751001321013,23.258732569627597,47.396121817469954,6.159470700760715,133.53044427874372,81.37115266943819,119.3772518183544,68758.58703247386,1643.6582327506524,3.3963438325517474,1591.0479083553116,0.10801842581125794,8.0,0
Rice,2014,Summer,Karnataka,391.110500304962,526.2794871666376,24.303030879662483,46.32254000652307,7.515649798401126,181.05167637215757,61.91309616785669,104.71300651336963,26699.72945283808,852.2903060591905,2.6809653002644724,1716.363705559498,-0.0587891383344395,8.0,0
Maize,2000,Whole Year,Rajasthan,3166.9753194055065,865.8687144040932,23.031359180630105,54.192685310129534,6.654163876403428,73.83671916556611,49.725815155492725,73.2282719259114,148458.8433504171,10514.785861950284,4.330790011286841,1563.7631016756127,-0.19439976695055597,8.0,0
Rice,2010,Summer,Andhra Pradesh,14497.931696410422,793.1457780030663,24.49707826606167,42.8446726984331,6.899442594579999,165.1039652188091,44.98874476175261,88.4648135847068,1542907.0817678445,31331.325667682544,4.093285254763115,1739.6493919274005,0.002560676330989559,8.0,0
Wheat,2009,Summer,Odisha,2862.644166096928,958.0982610550196,23.34479424899305,63.14103668854325,6.133963557130387,153.28857450587282,50.38567732210469,80.84969446366067,234403.7899444404,5809.587307327907,3.528610622832011,1601.375309879166,0.1651061330384787,8.0,0
Wheat,2001,Summer,Odisha,2230.4711568759794,944.0400305254165,31.21551132439479,33.07956127935576,6.007367454796269,109.9414351077509,63.96297602282216,92.8221145261832,186843.3191526423,4506.885948883697,3.363392150811379,2545.8613589273746,0.14801046417497812,8.0,0
Cotton,1999,Whole Year,Odisha,1397.4307288587386,1059.2861031501584,29.8521724139689,42.99277722830448,7.261639057573204,70.85090702982922,53.17496658331192,95.71031068041222,96143.9463086656,2340.6031029791493,3.2116242615287067,2382.260689676268,0.28815674298743266,8.0,0
Rice,2015,Kharif,Madhya Pradesh,863.1438893530438,1636.8850060813595,30.598032459129303,67.23486014239313,6.566771474016214,127.36877062564986,67.94885570089608,105.8835375383148,53731.04731429987,1944.6220043139635,4.429030718524816,2471.7638950955165,0.18297462420821514,8.0,0
Rice,2003,Summer,Odisha,1683.278795474369,949.3439423865144,29.702394133654774,66.81204242094795,8.2,195.5389590801764,36.21795937798992,134.73978786790087,158755.48398879755,4005.777885156698,4.759915892845307,2364.287296038573,0.15446034566380326,8.0,0
Rice,2009,Whole Year,Madhya Pradesh,337.71861955055704,1415.3425313861592,28.44869267273931,47.6363518623316,6.681293549506073,144.5440165285543,44.51597345501735,69.65792242675116,29532.58127169929,840.7975855338732,3.860561390987411,2213.843120728717,0.022866171400060968,8.0,0
Sugarcane,2002,Kharif,Maharashtra,708.4641644898194,1168.649406271097,29.5393038305688,51.54597596757674,7.029466138870622,81.79565383453746,55.66830498854225,101.86829898879093,53922.960784652096,1454.0487730901643,9.04303109214838,2344.716459668256,0.06100756009190238,8.0,0
Sugarcane,2012,Summer,Rajasthan,613.4249212487538,972.825757816674,26.93424900607922,34.42593437446883,7.180162854150649,135.37893010675023,33.843925326687085,47.21684052292907,58666.85668384055,1068.9181692322036,8.537351676140627,2032.1098807295064,-0.0948874301886773,8.0,0
Wheat,1998,Kharif,Odisha,313.321320777828,966.92139801517,28.176901148020903,48.13352078336407,6.871056006462403,101.30451183954357,55.74105153919131,59.07807673407209,24435.74124831768,464.6871025925721,3.9395673058478087,2181.2281377625086,0.17583560766833464,8.0,0
Maize,2005,Whole Year,Punjab,1730.3366942869714,1280.4782321197536,23.88890858787073,58.00346626877759,7.046861662603977,131.2713474527551,13.431471111765688,42.83894211105741,105045.04247075594,3053.714846661939,4.827876209361544,1666.6690305444877,0.23248340965953482,8.0,0
Wheat,2010,Summer,Tamil Nadu,1739.5517709373946,892.9826003283746,25.23882114797985,51.39953656941305,7.325497645384123,75.0017201431229,59.74363413878687,102.99002895566484,103618.6535560048,3586.9678656171195,3.5139095538708305,1828.6585377575818,0.2795461471906803,8.0,0
Cotton,2007,Whole Year,Gujarat,470.218211751861,741.4118268922118,24.35246323161204,58.38982319478934,6.58227033344605,129.481189184367,40.28141627815406,61.42109757888548,31159.62186794131,864.6013931740451,2.061542661427428,1722.295587793445,0.16151301568492465,8.0,0
Cotton,2011,Rabi,Maharashtra,548.4146621368567,1063.5010579757095,25.768480214740883,60.76683576696195,6.2883688141767164,93.29084234381646,44.476874642884496,90.3595350204954,41236.83391177102,1132.2770783306455,2.734535161731275,1892.217625768906,-0.03445579433571909,8.0,0
Wheat,2001,Summer,Odisha,1714.0933479204114,758.9765866800014,32.0758371133113,36.441271341895735,7.141118686241513,40.13545096309262,37.52800527868341,104.72285097723788,143676.2200013567,4732.712357472307,3.437141461554782,2649.100453597356,-0.07703801173798254,8.0,0
Cotton,2007,Whole Year,Odisha,583.3668649523884,794.2902804077272,26.28643775024816,52.27707777033376,7.494782770832843,110.9281043817229,48.25961046598997,89.75325778195638,44246.63608613052,1767.9715152271335,3.0716402130482665,1954.3725300297795,-0.03409439852542285,8.0,0
Rice,2015,Kharif,Bihar,550.1607678888979,521.2809164585019,25.01162500833326,42.715930897364565,6.207452025205891,82.90621858491735,34.39586027801975,70.36405919329346,56792.42299243866,1264.7009249126777,4.382550441152539,1801.3950009999915,-0.20071469024523445,8.0,0
Cotton,2005,Whole Year,Punjab,1451.8445256609218,1091.6581936925177,23.670825291906745,50.9352906076618,7.531796482512293,70.25014185122849,34.09906260104003,42.361150104254975,116187.67959845973,4124.285526965839,3.647019111749258,1640.4990350288094,0.05074071467641698,8.0,0
Groundnut,2000,Summer,Bihar,2503.1674979390887,149.3389548321365,22.58690826408404,35.6789422645228,5.965245757063862,58.7238606819058,53.90507724408502,58.36923754608895,232131.729463264,5323.481282073803,1.5768702497073166,1510.428991690085,-0.7710170677588389,8.0,0
Rice,2017,Summer,Madhya Pradesh,2666.038397717146,1284.6209009886757,28.538360744421865,60.03240713271559,6.630790685428482,89.91027646748607,8.0,102.26127885604532,209073.11689221408,7040.96766610371,5.497002545789439,2224.6032893306237,-0.07160617761696435,8.0,0
Groundnut,2015,Summer,Punjab,633.3686099129269,1054.4829543327337,24.09058456158203,82.76273826345445,5.760754713850684,96.32502974465518,41.31247975621319,113.7725586596869,54169.77995342298,1977.810418139306,3.3112627486693818,1690.8701473898436,0.014958875819873957,8.0,0
Groundnut,2013,Whole Year,Gujarat,1088.1715425402504,1091.565190403287,31.27499787744113,57.599642099967895,5.581102096192461,115.52153446842148,59.24283010367897,68.09858346445405,93310.4609727401,2553.439893561338,3.1901492065965784,2552.9997452929356,0.710071420678575,8.0,0
Sugarcane,2016,Kharif,Bihar,587.8875045925627,653.5077613126128,28.20105237785757,46.47341697851051,6.474710438025475,86.63497376121984,37.13477117627588,118.47514802695947,47583.78692676,892.4810553078258,8.138528711627732,2184.1262853429084,0.002030070420340701,8.0,0
Groundnut,2015,Rabi,Odisha,682.3278080526219,830.4812313525803,31.18431595216232,29.49471744491415,6.874341768059349,79.09824455843246,63.86664393734004,148.11799729324773,64921.65986623156,1126.644087330875,2.531109517563366,2542.1179142594783,0.009916013162275202,8.0,0
Rice,2014,Rabi,Gujarat,3982.644325859087,491.2315714411982,27.775369930185448,39.314627675204925,6.539561591680182,92.22833956616272,26.318641257140783,127.87501112654034,217320.7792494229,4978.127215582231,3.3202196061032536,2133.044391622254,-0.2304251925190106,8.0,0
Rice,2009,Whole Year,Rajasthan,987.4960595110804,1385.7293549676988,26.83217625676948,77.00743588408017,7.629598573563573,111.3463335214965,29.536404025563463,76.05457455294876,79301.30127290967,1831.5470301441255,5.792319823143545,2019.8611508123374,0.28927616015464724,8.0,0
Rice,1997,Kharif,Rajasthan,489.6158572107228,929.8026678483492,26.107446986408085,55.00092856443151,5.931982061704287,105.5558193796314,19.77963838131217,102.41716186496292,35535.4143377879,1237.2129240578056,4.366715076715396,1932.8936383689702,-0.13491591340833364,8.0,0
Cotton,2011,Kharif,Karnataka,389.1909956155249,923.8457027012336,21.70687241405582,64.81034635893518,6.598225959609569,112.63975353218616,21.982966542720167,77.89725242705175,28853.905121936627,935.075252824714,3.1425708297024197,1404.8246896866983,0.6522278201761242,8.0,0
Groundnut,2003,Whole Year,Punjab,975.2036325514516,909.0271938727938,24.087906628524397,56.88266375777858,6.200009645469054,72.98845752083442,31.75305880815032,115.41806864569706,71965.39447187271,2123.8500569272023,3.163306120876121,1690.5487954229277,-0.12504491894153622,8.0,0
Cotton,2015,Rabi,Gujarat,1209.9200491707536,810.760489621448,28.925806458646505,51.77014123233356,6.363747243125419,62.58620282987796,57.424023542174766,55.89414483342428,82473.89468765589,3716.7655055751534,2.5078152404948963,2271.0967750375808,0.27015624399419413,8.0,0
Wheat,2008,Whole Year,Tamil Nadu,438.6778645204924,695.2840603225495,25.84524311032349,33.684361771489776,6.245548141890302,128.4868075268783,28.750735703970385,118.62702247754729,27968.74410135214,1006.1035874419744,3.312607214612188,1901.429173238819,-0.0037341822092102303,8.0,0
Wheat,2018,Kharif,Gujarat,578.0610366638239,540.0390086822375,30.09887276256694,47.836600179561366,6.370729872573743,121.56012944136828,42.13511259944167,22.013951373927675,32667.015335169093,1068.7772804790204,3.0618817213570426,2411.864731508033,-0.15396232591591605,8.0,0
Rice,2011,Summer,Rajasthan,1599.642411553337,1257.9390210502102,29.835900102958867,60.2868015395437,6.518179991968645,40.464201897441285,24.85856153110302,115.7356200112595,111825.6067763562,3171.079115514003,4.530400495745405,2380.308012355064,0.17038062660239633,8.0,0
Maize,2010,Whole Year,Punjab,375.61933556075513,1281.346787628985,23.48473228455237,71.71983186978099,5.901094446817878,114.072940767371,51.89636387147685,63.43131121606148,35994.47428881413,855.1887442344685,4.246724870588523,1618.1678741462842,0.2333194100136551,8.0,0
Wheat,2019,Whole Year,Karnataka,300.40163401032606,524.5466773785121,24.0098328785941,44.8093786254405,7.166898623527478,101.26110900067108,33.45098319061449,64.03491307756374,25350.906722355936,806.434862864735,3.157208579461329,1681.179945431292,-0.06188813693414109,8.0,0
Wheat,2008,Rabi,Rajasthan,1844.4837563203496,1071.8594960731798,32.5219854906187,50.248291480280585,7.268490115841564,64.21645421708959,66.34035213327309,70.95025261384063,181272.20103014907,5728.645850730745,3.2458188840032323,2702.6382588742435,-0.00274689976887374,8.0,0
Rice,2006,Summer,Odisha,336.56716863788955,748.782097147238,21.7229580015184,57.59240863322001,6.670139541064984,169.13379699614734,51.88104026685806,32.709624677005706,24190.498289074432,917.1624744721936,4.355729168039032,1406.754960182208,-0.08943513504006186,8.0,0
Wheat,2005,Whole Year,Odisha,376.4312627848949,863.3815998212066,27.18258331896206,47.01091490468684,6.591345669068112,50.02443414736635,21.448441651350784,94.07863881080009,36383.86639938626,922.9693119135744,3.8270948951894175,2061.909998275447,0.04992487513408606,8.0,0
Sugarcane,2018,Whole Year,Karnataka,1648.151947544768,360.9027554827245,23.046048618963276,35.48308923259944,6.448213400435393,140.12670205598627,13.523891013641588,57.55129932657184,146315.4216329462,4423.565676470794,7.895566951104092,1565.525834275593,-0.3545528530962671,8.0,0
Wheat,2015,Rabi,Gujarat,4658.892347891166,156.45776340880963,29.92786364301625,25.0,7.1242669352620345,75.04882145996905,46.0989116906164,84.77181567506726,356287.72004210984,6979.041542618497,3.149841330908273,2391.34363716195,-0.7548896281207809,8.0,0
Sugarcane,2000,Kharif,Odisha,64.20887484065409,486.4104818548806,28.373012842176053,36.360250537676784,6.042603975137668,67.09246450725668,30.724651186548467,101.8050943145674,6016.941138530216,136.5743321766641,8.194726797921557,2204.761541061126,-0.40849507965931664,8.0,0
Rice,2008,Rabi,Andhra Pradesh,2540.262760213493,757.9156656959325,22.323560673897877,45.84465924223625,6.901882215925741,110.86150150254592,51.07475608448683,68.17484397002771,220414.20695015104,3781.103528064319,2.9698638547654856,1478.8272808677452,-0.04197127000394475,8.0,0
Cotton,2005,Rabi,Karnataka,1193.9099374196578,365.3631714197549,21.67972765802524,37.8681772398651,6.394398753863447,71.53891963961743,51.75681901260679,59.62222035902722,96774.76395949224,3235.252663004066,2.082861970257671,1401.5673189630288,-0.3465757382174918,8.0,0
Rice,2012,Summer,Bihar,504.9825400131484,631.5448909455712,29.35282485494793,49.91582770868219,6.351542522635341,151.17771127482806,55.96165868608072,76.53193115610489,44961.16917552821,1004.9668453175016,3.384795839749264,2322.3389825937516,-0.03164582119612991,8.0,0
Maize,1998,Summer,Andhra Pradesh,216.78778779548009,705.4603296840764,24.35730046252517,59.32396175442065,6.527224412802612,147.5145589671767,61.60273991481463,56.8833577459756,18221.20419685594,334.5872963558536,4.252253459998073,1722.8760555030206,-0.10827642929200956,8.0,0
Sugarcane,2014,Rabi,Andhra Pradesh,457.4558389713644,670.5603627900189,21.94519820844099,47.75613680076432,6.6837881978074645,95.59028979531784,40.57306247700265,70.0885128261777,24967.65833249028,796.041470042219,8.091584658175066,1433.4237850129186,-0.15239106166297847,8.0,0
Groundnut,2014,Whole Year,Andhra Pradesh,783.2916659077442,680.9148036349543,27.18358831157808,52.789811539769616,5.808944700520841,117.17325556247418,64.52972979814739,59.61444754446291,64254.75664454618,2494.6568725774414,2.6957317777498147,2062.0305973893696,-0.13930272972650756,8.0,0
Cotton,2002,Kharif,Tamil Nadu,2243.2610409926365,879.5862476630765,27.304865194953244,47.1705680973798,6.073717078703016,132.88749186492484,25.285828187626134,98.10697054347489,180879.34590507703,3284.020874093013,3.857303000405698,2076.583823394389,0.2603506427844721,8.0,0
Cotton,2000,Whole Year,Punjab,326.2037499691623,1084.567179804252,23.98817511533678,55.288091713798906,6.253448154849827,68.12455006910443,59.58621448361065,104.7394914038782,27086.17382728401,666.3888715766464,3.5125243698194994,1678.5810138404136,0.04391548582385132,8.0,0
Cotton,2012,Summer,Tamil Nadu,661.1262066715539,987.1805352294624,26.62839010553964,54.64281578545137,6.7482383284769805,157.70644860995782,42.858445724393405,82.67972317535005,62251.31032920472,1303.890820813565,2.9076082788315114,1995.406812664757,0.4145214587270395,8.0,0
Groundnut,2003,Whole Year,Andhra Pradesh,814.7339634744752,816.2936529047781,26.50362339937695,42.72539385099613,5.589864716334661,85.84511106418577,68.47573327505923,76.77977474655177,78837.80594383291,1970.383696882624,1.7161678475794646,1980.4348079252338,0.03182030269562282,8.0,0
Cotton,2019,Summer,Tamil Nadu,2072.8818185231785,361.6985196184637,25.115878560100967,36.032804441723655,7.105050060697716,104.40118157455068,74.72405303856011,79.05245008305944,172619.28614958527,5631.455126940296,2.598467155820217,1813.9054272121161,-0.4817256830615165,8.0,0
Cotton,2015,Whole Year,Maharashtra,136.8257185657973,918.9344883318902,28.61208405183649,57.16557292582796,7.444552862590046,101.06578685147524,66.57992531624001,84.80162742941224,11511.248369215766,249.09956769260933,1.509025512128836,2233.4500862203786,-0.16570664040249222,8.0,0
Rice,2019,Kharif,Punjab,958.4055837074194,1062.9397107079542,19.921212814178404,64.99549104297601,6.150652898128269,86.74543986044357,66.57262201992204,124.48339553702743,96427.87120249962,2752.465913913368,3.8520296540278185,1190.5455377014084,0.02309865646630423,8.0,0
Sugarcane,2009,Kharif,Rajasthan,1054.5352183526072,1119.7689367340076,26.52916098396987,58.16362983429454,6.603326417188057,88.12408568275592,48.038749335876346,26.373354879411902,89731.87901633017,3377.044151006839,7.023773385477227,1983.4993180763845,0.041827821455635704,8.0,0
Cotton,2019,Summer,Gujarat,3805.553338300406,535.7887966076607,32.651968427339376,31.351253905229783,7.144417524512683,121.60412804537822,8.0,19.43654701467256,382381.757807389,9259.457647486211,3.407156752891971,2718.236211280725,-0.1606208070258393,8.0,0
Wheat,1997,Kharif,Punjab,926.566873664692,898.9837376148218,30.088677020734245,43.12975848674735,6.5501514965090495,126.47560726756572,67.82359766614422,68.07370134178899,80872.76014228727,1790.2356125854365,3.64364733577538,2410.6412424881096,-0.13471192686332673,8.0,0
